Entry_ID,Date,Grid_ID,Lat_Min,Lat_Max,Lon_Min,Lon_Max,T_degC,Salnty,O2ml_L,O2Sat,ChlorA,Phaeop,NO3uM
820,01/17/2015,grid387,31.986,32.029,-119.269,-119.217,16.844,33.272,5.646,101.885,0.132,0.034,0.0
821,01/17/2015,grid422,32.159,32.203,-118.907,-118.855,17.248,33.296,5.566,101.237,0.103,0.03,0.033
822,01/17/2015,grid464,32.333,32.377,-118.596,-118.545,16.774,33.232,5.624,101.305,0.12,0.024,0.0
823,01/17/2015,grid496,32.507,32.551,-118.234,-118.182,16.946,33.401,5.644,102.113,0.2,0.044,0.0
824,01/17/2016,grid498,32.551,32.594,-122.84,-122.789,15.775,33.189,5.703,100.69,0.12,0.038,0.02
825,01/17/2016,grid566,32.899,32.942,-122.168,-122.116,14.773,33.43,5.928,102.747,0.901,0.404,0.013
826,01/17/2016,grid622,33.203,33.246,-121.495,-121.443,14.699,33.409,5.862,101.432,0.858,0.403,0.182
827,01/17/2016,grid683,33.551,33.594,-120.77,-120.718,14.583,33.428,5.892,101.727,1.453,0.526,0.517
828,01/17/2017,grid670,33.464,33.507,-122.582,-122.53,14.628,33.027,5.838,100.635,0.288,0.057,0.265
829,01/17/2017,grid720,33.812,33.855,-121.857,-121.805,13.605,33.175,6.095,102.987,1.072,0.27,0.0
830,01/17/2017,grid758,34.116,34.159,-121.184,-121.132,13.744,33.159,6.043,102.38,0.874,0.192,0.035
831,01/17/2017,grid786,34.29,34.333,-120.822,-120.77,13.642,33.325,5.746,97.25,0.523,0.212,3.495
832,01/17/2017,grid805,34.42,34.464,-120.563,-120.511,13.924,33.307,5.765,98.125,1.362,0.409,2.49
833,01/17/2017,grid806,34.42,34.464,-120.511,-120.46,13.926,33.308,5.759,98.03,1.335,0.428,2.62
834,01/17/2020,grid608,33.116,33.159,-123.255,-123.203,13.329,33.058,6.052,101.597,1.137,0.251,0.777
835,01/17/2020,grid670,33.464,33.507,-122.582,-122.53,13.442,33.405,5.931,100.012,1.066,0.344,1.382
836,01/17/2020,grid720,33.812,33.855,-121.857,-121.805,13.27,33.485,5.861,98.535,1.247,0.336,2.18
837,01/17/2020,grid758,34.116,34.159,-121.184,-121.132,13.612,33.576,5.69,96.39,1.583,0.473,2.93
838,01/17/2020,grid786,34.29,34.333,-120.822,-120.77,13.971,33.564,5.707,97.393,2.411,0.641,1.82
839,01/17/2021,grid363,31.812,31.855,-119.58,-119.528,15.39,33.256,5.763,101.007,0.153,0.06,0.177
840,01/17/2021,grid387,31.986,32.029,-119.269,-119.217,15.182,33.486,5.799,101.37,0.433,0.158,0.11
841,01/17/2021,grid422,32.159,32.203,-118.907,-118.855,16.064,33.638,5.67,100.973,0.211,0.06,0.06
842,01/17/2021,grid464,32.333,32.377,-118.596,-118.545,14.606,33.388,5.898,101.86,0.439,0.185,0.215
843,01/17/2021,grid496,32.507,32.551,-118.234,-118.182,14.605,33.38,5.996,103.53,0.593,0.211,1.0
844,01/18/1978,grid354,31.725,31.768,-121.34,-121.288,15.33,32.955,5.92,103.467,0.147,0.033,0.067
845,01/18/1978,grid403,32.072,32.116,-120.667,-120.615,15.2,32.901,5.933,103.367,0.123,0.04,0.3
846,01/18/1978,grid473,32.42,32.464,-119.994,-119.942,15.855,33.429,5.78,102.4,0.14,0.04,0.0
847,01/18/1978,grid519,32.638,32.681,-119.476,-119.425,15.893,33.299,5.827,103.2,0.093,0.03,0.1
848,01/18/1984,grid138,29.768,29.812,-119.114,-119.062,16.623,33.478,5.737,103.167,0.11,0.077,0.033
849,01/18/1984,grid162,30.072,30.116,-118.441,-118.389,16.81,33.534,5.635,101.8,0.085,0.055,0.0
850,01/18/1984,grid179,30.246,30.29,-118.079,-118.027,15.86,33.351,5.835,103.3,0.11,0.05,0.0
851,01/18/1984,grid189,30.377,30.42,-117.82,-117.768,16.19,33.466,5.81,103.65,0.12,0.08,0.2
852,01/18/1984,grid217,30.594,30.638,-117.406,-117.354,16.0,33.468,5.817,103.333,0.227,0.083,0.3
853,01/18/1984,grid740,33.942,33.986,-124.807,-124.755,15.447,33.271,5.857,102.8,0.14,0.07,0.1
854,01/18/1984,grid784,34.29,34.333,-124.083,-124.031,15.61,33.307,5.873,103.433,0.12,0.06,0.1
855,01/18/1984,grid810,34.507,34.551,-125.221,-125.17,14.047,32.799,6.007,102.2,0.17,0.077,0.1
856,01/18/1984,grid818,34.638,34.681,-123.41,-123.358,14.297,33.016,5.94,101.7,0.18,0.077,0.1
857,01/18/1991,grid566,32.899,32.942,-122.168,-122.116,14.407,33.418,5.947,102.267,0.487,0.14,0.0
858,01/18/1991,grid622,33.203,33.246,-121.495,-121.443,14.627,33.479,5.883,101.667,0.413,0.13,0.0
859,01/18/1991,grid683,33.551,33.594,-120.77,-120.718,13.27,33.466,5.98,100.533,1.203,0.523,1.333
860,01/18/1991,grid711,33.725,33.768,-120.46,-120.408,13.185,33.47,6.113,102.583,3.413,0.947,0.883
861,01/18/1993,grid621,33.159,33.203,-118.389,-118.338,14.993,33.183,5.8,100.8,0.4,0.193,0.0
862,01/18/1993,grid635,33.246,33.29,-118.286,-118.234,14.967,33.202,5.79,100.633,0.58,0.31,0.0
863,01/18/1993,grid661,33.377,33.42,-117.924,-117.872,15.14,33.179,5.777,100.733,0.46,0.217,0.0
864,01/18/1993,grid675,33.464,33.507,-117.82,-117.768,15.163,31.998,5.697,98.633,0.49,0.227,4.467
865,01/18/1993,grid726,33.812,33.855,-118.648,-118.596,15.162,33.159,5.763,100.5,0.675,0.317,0.0
866,01/18/1993,grid734,33.855,33.899,-118.493,-118.441,15.007,32.527,5.737,99.367,0.617,0.287,1.3
867,01/18/1995,grid671,33.464,33.507,-122.53,-122.478,15.023,33.248,5.79,100.767,0.2,0.08,0.0
868,01/18/1995,grid720,33.812,33.855,-121.857,-121.805,15.06,33.252,5.77,100.5,0.28,0.11,0.0
869,01/18/1995,grid758,34.116,34.159,-121.184,-121.132,15.46,33.326,5.723,100.533,0.2,0.09,0.0
870,01/18/1995,grid786,34.29,34.333,-120.822,-120.77,13.68,33.06,6.02,101.8,0.563,0.19,0.3
871,01/18/1999,grid459,32.333,32.377,-121.754,-121.702,13.76,33.194,5.963,101.1,0.287,0.09,0.733
872,01/18/1999,grid516,32.638,32.681,-121.081,-121.029,13.417,33.302,6.14,103.433,0.737,0.38,0.533
873,01/18/1999,grid592,32.986,33.029,-120.356,-120.304,12.983,33.523,5.913,98.867,1.107,0.52,3.333
874,01/18/2000,grid437,32.246,32.29,-123.513,-123.462,15.037,33.279,5.837,101.567,0.163,0.033,0.1
875,01/18/2000,grid498,32.551,32.594,-122.84,-122.789,14.137,33.42,6.017,102.9,0.67,0.24,0.267
876,01/18/2000,grid566,32.899,32.942,-122.168,-122.116,14.115,33.394,6.005,102.65,0.63,0.21,0.2
877,01/18/2000,grid622,33.203,33.246,-121.495,-121.443,12.937,33.481,6.153,102.7,0.8,0.293,2.7
878,01/18/2001,grid426,32.203,32.246,-123.513,-123.462,15.007,33.262,5.82,101.267,0.26,0.1,0.0
879,01/18/2001,grid498,32.551,32.594,-122.84,-122.789,13.2,33.167,6.01,100.7,0.577,0.17,0.8
880,01/18/2001,grid566,32.899,32.942,-122.168,-122.116,13.7,33.334,5.997,101.6,0.64,0.19,0.3
881,01/18/2001,grid623,33.203,33.246,-121.443,-121.391,13.24,33.38,5.985,100.5,0.67,0.2,1.2
882,01/18/2004,grid547,32.812,32.855,-123.927,-123.876,16.053,32.973,5.69,100.9,0.14,0.05,0.0
883,01/18/2004,grid608,33.116,33.159,-123.255,-123.203,14.003,32.744,5.953,101.167,0.55,0.117,0.3
884,01/18/2004,grid670,33.464,33.507,-122.582,-122.53,13.67,33.058,5.98,101.1,0.31,0.13,0.7
885,01/18/2004,grid720,33.812,33.855,-121.857,-121.805,13.98,32.982,5.995,101.95,0.68,0.28,0.2
886,01/18/2005,grid752,34.029,34.072,-122.944,-122.892,12.91,33.162,6.13,102.05,1.075,0.02,2.7
887,01/18/2005,grid797,34.377,34.42,-122.271,-122.219,13.42,33.043,6.01,101.1,0.695,0.25,0.9
888,01/18/2005,grid822,34.725,34.768,-121.598,-121.547,14.233,33.01,6.017,102.9,2.38,0.563,0.4
889,01/18/2005,grid829,34.855,34.899,-121.236,-121.184,14.557,33.049,6.09,104.833,2.293,0.727,0.0
890,01/18/2007,grid635,33.246,33.29,-118.286,-118.234,14.64,33.556,5.975,103.35,1.875,0.48,0.0
891,01/18/2007,grid661,33.377,33.42,-117.924,-117.872,14.52,33.565,5.863,101.2,2.227,0.717,0.033
892,01/18/2007,grid676,33.464,33.507,-117.768,-117.717,14.365,33.56,5.72,98.417,2.187,0.857,0.817
893,01/18/2008,grid773,34.203,34.246,-119.425,-119.373,13.117,33.467,5.947,99.633,2.117,0.59,3.267
894,01/18/2009,grid632,33.246,33.29,-121.443,-121.391,13.717,33.225,6.113,103.567,0.65,0.187,0.6
895,01/18/2009,grid683,33.551,33.594,-120.77,-120.718,12.875,33.386,6.265,104.4,1.655,0.51,3.2
896,01/18/2009,grid712,33.725,33.768,-120.408,-120.356,13.11,33.329,6.238,104.425,1.585,0.422,2.225
897,01/18/2009,grid731,33.855,33.899,-120.149,-120.097,12.735,33.46,6.015,100.0,4.29,0.835,4.15
898,01/18/2010,grid403,32.072,32.116,-120.667,-120.615,15.03,33.252,5.9,102.7,0.265,0.085,0.0
899,01/18/2010,grid469,32.377,32.42,-119.994,-119.942,15.0,33.389,5.87,102.167,0.293,0.08,0.0
900,01/18/2010,grid519,32.638,32.681,-119.476,-119.425,14.385,33.376,5.88,101.05,0.595,0.23,0.7
901,01/18/2010,grid572,32.899,32.942,-118.959,-118.907,15.745,33.469,5.745,101.55,0.455,0.17,0.0
902,01/18/2011,grid354,31.725,31.768,-121.34,-121.288,15.17,32.924,5.815,101.3,0.245,0.065,0.0
903,01/18/2011,grid403,32.072,32.116,-120.667,-120.615,14.485,32.978,5.94,102.05,0.605,0.14,0.25
904,01/18/2011,grid469,32.377,32.42,-119.994,-119.942,13.19,33.155,5.93,99.3,0.805,0.208,3.45
905,01/18/2011,grid518,32.638,32.681,-119.528,-119.476,12.84,33.32,6.03,100.4,1.01,0.35,5.9
906,01/18/2013,grid612,33.116,33.159,-120.046,-119.994,12.89,33.398,5.824,97.072,0.752,0.366,3.075
907,01/18/2013,grid641,33.29,33.333,-119.683,-119.632,12.608,33.502,5.77,95.69,0.746,0.178,4.35
908,01/18/2013,grid674,33.464,33.507,-119.321,-119.269,12.712,33.534,5.824,96.795,2.609,0.775,3.45
909,01/18/2013,grid697,33.638,33.681,-119.01,-118.959,13.474,33.514,5.976,100.907,0.982,0.391,1.033
910,01/18/2013,grid726,33.812,33.855,-118.648,-118.596,12.923,33.513,6.011,100.345,3.153,0.72,1.95
911,01/18/2013,grid733,33.855,33.899,-118.545,-118.493,11.969,33.52,5.934,97.08,4.627,0.859,5.2
912,01/18/2015,grid168,30.159,30.203,-122.944,-122.892,18.955,33.692,5.382,101.39,0.112,0.03,0.0
913,01/18/2015,grid207,30.507,30.551,-122.271,-122.219,18.443,33.521,5.424,101.083,0.087,0.029,0.0
914,01/18/2015,grid238,30.812,30.855,-121.598,-121.547,17.548,33.308,5.54,101.355,0.11,0.036,0.0
915,01/18/2015,grid279,31.159,31.203,-120.925,-120.874,17.731,33.345,5.517,101.32,0.095,0.026,0.0
916,01/18/2016,grid712,33.725,33.768,-120.408,-120.356,14.499,33.427,5.845,100.74,1.277,0.486,0.93
917,01/18/2016,grid731,33.855,33.899,-120.149,-120.097,14.336,33.579,5.512,94.783,1.454,0.497,3.433
918,01/18/2016,grid768,34.159,34.203,-119.528,-119.476,14.978,33.556,5.744,100.045,2.1,0.631,0.79
919,01/18/2016,grid773,34.203,34.246,-119.425,-119.373,15.113,33.59,5.454,95.282,1.296,0.501,1.637
920,01/18/2016,grid801,34.377,34.42,-119.839,-119.787,15.029,33.577,5.684,99.105,2.034,0.752,0.965
921,01/18/2017,grid547,32.812,32.855,-123.927,-123.876,15.102,33.209,5.795,100.97,0.307,0.084,0.0
922,01/18/2017,grid608,33.116,33.159,-123.255,-123.203,14.968,33.092,5.786,100.47,0.205,0.057,0.0
923,01/18/2017,grid656,33.377,33.42,-124.341,-124.29,16.275,33.381,5.606,100.097,0.204,0.054,0.0
924,01/18/2017,grid703,33.681,33.725,-123.669,-123.617,14.497,33.001,5.858,100.685,0.27,0.101,0.0
925,01/18/2020,grid547,32.812,32.855,-123.927,-123.876,14.575,32.99,5.861,100.9,0.219,0.068,0.0
926,01/18/2020,grid656,33.377,33.42,-124.341,-124.29,13.64,32.955,6.001,101.325,0.422,0.14,0.0
927,01/18/2020,grid703,33.681,33.725,-123.669,-123.617,13.902,33.038,5.911,100.393,0.36,0.135,0.0
928,01/18/2020,grid751,34.029,34.072,-122.996,-122.944,13.535,32.95,6.004,101.16,0.416,0.106,0.035
929,01/18/2021,grid207,30.507,30.551,-122.271,-122.219,16.111,33.216,5.667,100.755,0.13,0.04,0.0
930,01/18/2021,grid238,30.812,30.855,-121.598,-121.547,15.356,33.194,5.772,101.075,0.218,0.039,0.025
931,01/18/2021,grid279,31.159,31.203,-120.925,-120.874,14.372,33.311,5.964,102.46,0.604,0.202,0.07
932,01/18/2021,grid324,31.507,31.551,-120.253,-120.201,14.986,33.44,5.834,101.565,0.376,0.126,0.15
933,01/19/1978,grid272,31.116,31.159,-122.633,-122.582,16.423,33.045,5.793,103.533,0.073,0.02,0.0
934,01/19/1978,grid304,31.377,31.42,-122.064,-122.012,15.99,32.983,5.77,102.2,0.09,0.033,0.0
935,01/19/1978,grid378,31.942,31.986,-122.426,-122.375,16.025,32.974,5.75,101.9,0.105,0.035,0.0
936,01/19/1978,grid449,32.29,32.333,-121.754,-121.702,15.15,33.278,5.9,102.933,0.183,0.043,0.0
937,01/19/1984,grid115,29.42,29.464,-119.735,-119.683,16.773,33.514,5.72,103.233,0.11,0.05,0.167
938,01/19/1984,grid58,28.203,28.246,-120.718,-120.667,18.147,33.809,5.48,101.7,0.08,0.047,0.0
939,01/19/1984,grid82,28.768,28.812,-121.081,-121.029,17.677,33.655,5.523,101.533,0.097,0.03,0.0
940,01/19/1984,grid828,34.855,34.899,-124.497,-124.445,15.543,33.298,5.853,102.967,0.16,0.06,0.0
941,01/19/1984,grid855,35.203,35.246,-123.824,-123.772,14.14,33.026,5.985,102.15,0.25,0.09,0.05
942,01/19/1984,grid877,35.507,35.551,-123.099,-123.048,14.09,33.103,6.033,102.9,0.32,0.09,0.1
943,01/19/1984,grid95,29.072,29.116,-120.46,-120.408,17.12,33.543,5.605,101.85,0.1,0.065,0.0
944,01/19/1988,grid587,32.942,32.986,-117.354,-117.302,13.943,33.36,5.677,96.667,0.643,0.327,0.633
945,01/19/1991,grid731,33.855,33.899,-120.149,-120.097,13.42,33.508,5.827,98.267,1.563,0.57,1.867
946,01/19/1991,grid768,34.159,34.203,-119.528,-119.476,14.18,33.508,5.835,99.95,0.9,0.43,0.7
947,01/19/1991,grid773,34.203,34.246,-119.425,-119.373,14.183,33.497,5.91,101.233,0.873,0.41,0.3
948,01/19/1991,grid776,34.246,34.29,-120.046,-119.994,13.225,33.488,6.27,105.35,3.845,1.135,0.25
949,01/19/1991,grid786,34.29,34.333,-120.822,-120.77,12.873,33.359,6.163,102.667,1.467,0.407,0.6
950,01/19/1991,grid805,34.42,34.464,-120.563,-120.511,13.155,33.48,5.748,96.417,1.122,0.51,1.85
951,01/19/1993,grid592,32.986,33.029,-120.356,-120.304,14.455,33.254,5.82,100.1,0.417,0.195,0.4
952,01/19/1993,grid612,33.116,33.159,-120.046,-119.994,14.37,33.264,5.757,98.833,0.497,0.223,0.7
953,01/19/1993,grid641,33.29,33.333,-119.683,-119.632,14.08,33.263,5.64,96.3,0.485,0.305,1.45
954,01/19/1993,grid674,33.464,33.507,-119.321,-119.269,14.183,33.217,5.883,100.6,0.833,0.48,0.267
955,01/19/1993,grid697,33.638,33.681,-119.01,-118.959,14.2,33.202,5.86,100.233,0.777,0.377,0.5
956,01/19/1995,grid547,32.812,32.855,-123.927,-123.876,15.56,33.276,5.737,100.933,0.183,0.09,0.0
957,01/19/1995,grid608,33.116,33.159,-123.255,-123.203,15.155,33.272,5.765,100.6,0.215,0.09,0.0
958,01/19/1995,grid656,33.377,33.42,-124.341,-124.29,15.59,33.425,5.69,100.2,0.173,0.067,0.1
959,01/19/1995,grid703,33.681,33.725,-123.669,-123.617,13.617,32.979,6.017,101.567,0.377,0.143,0.1
960,01/19/1995,grid751,34.029,34.072,-122.996,-122.944,13.06,33.059,6.165,102.9,0.72,0.21,0.8
961,01/19/1999,grid291,31.29,31.333,-123.772,-123.72,15.007,33.458,5.84,101.7,0.163,0.057,0.1
962,01/19/1999,grid337,31.638,31.681,-123.099,-123.048,15.297,33.523,5.783,101.367,0.153,0.06,0.1
963,01/19/1999,grid372,31.899,31.942,-124.186,-124.134,15.447,33.509,5.78,101.567,0.12,0.04,0.1
964,01/19/1999,grid385,31.986,32.029,-122.426,-122.375,15.277,33.474,5.783,101.267,0.15,0.053,0.1
965,01/19/2000,grid683,33.551,33.594,-120.77,-120.718,12.93,33.605,5.997,100.2,0.74,0.347,5.033
966,01/19/2000,grid711,33.725,33.768,-120.46,-120.408,12.717,33.595,5.79,96.3,0.393,0.2,6.733
967,01/19/2000,grid731,33.855,33.899,-120.149,-120.097,12.35,33.605,4.937,81.5,0.47,0.29,9.0
968,01/19/2000,grid768,34.159,34.203,-119.528,-119.476,14.44,33.603,5.962,102.725,0.908,0.282,0.55
969,01/19/2000,grid773,34.203,34.246,-119.425,-119.373,14.195,33.592,5.85,100.35,0.855,0.4,1.35
970,01/19/2001,grid683,33.551,33.594,-120.77,-120.718,13.127,33.412,5.913,99.067,0.647,0.23,1.3
971,01/19/2001,grid711,33.725,33.768,-120.46,-120.408,13.44,33.505,5.85,98.7,0.857,0.343,1.6
972,01/19/2001,grid731,33.855,33.899,-120.149,-120.097,12.5,33.572,5.4,89.35,1.955,0.535,6.55
973,01/19/2001,grid768,34.159,34.203,-119.528,-119.476,13.928,33.456,5.78,98.5,1.102,0.402,1.35
974,01/19/2001,grid773,34.203,34.246,-119.425,-119.373,13.9,33.402,5.635,95.9,1.0,0.365,2.15
975,01/19/2004,grid656,33.377,33.42,-124.341,-124.29,15.26,32.753,5.79,100.9,0.16,0.04,0.0
976,01/19/2004,grid703,33.681,33.725,-123.669,-123.617,14.45,32.658,5.9,101.1,0.305,0.12,0.0
977,01/19/2004,grid751,34.029,34.072,-122.996,-122.944,13.68,32.932,6.03,101.9,0.69,0.19,0.5
978,01/19/2005,grid749,33.986,34.029,-118.855,-118.803,14.783,33.013,5.773,99.833,1.477,0.48,1.8
979,01/19/2005,grid838,34.986,35.029,-120.925,-120.874,13.715,33.136,6.2,104.95,2.505,0.685,0.65
980,01/19/2005,grid844,35.072,35.116,-120.822,-120.77,13.15,33.181,5.655,94.7,0.78,0.345,3.35
981,01/19/2007,grid469,32.377,32.42,-119.994,-119.942,13.897,33.536,5.87,100.0,1.437,0.11,0.633
982,01/19/2007,grid518,32.638,32.681,-119.528,-119.476,13.587,33.532,5.79,98.0,0.767,0.26,1.933
983,01/19/2007,grid572,32.899,32.942,-118.959,-118.907,14.563,33.569,5.893,101.767,1.82,0.657,0.0
984,01/19/2007,grid621,33.159,33.203,-118.389,-118.338,14.58,33.566,5.815,100.45,1.89,0.665,0.35
985,01/19/2008,grid758,34.116,34.159,-121.184,-121.132,12.487,33.577,5.963,98.733,1.777,0.6,7.067
986,01/19/2008,grid768,34.159,34.203,-119.528,-119.476,12.973,33.506,5.743,95.967,1.513,0.6,4.9
987,01/19/2008,grid776,34.246,34.29,-120.046,-119.994,12.553,33.51,5.627,93.333,0.98,0.457,6.833
988,01/19/2008,grid786,34.29,34.333,-120.822,-120.77,12.147,33.573,5.223,85.867,1.003,0.433,10.167
989,01/19/2008,grid805,34.42,34.464,-120.563,-120.511,12.67,33.512,5.485,91.05,1.69,0.52,6.55
990,01/19/2009,grid749,33.986,34.029,-118.855,-118.803,13.65,33.384,6.305,106.75,2.26,0.77,0.5
991,01/19/2009,grid768,34.159,34.203,-119.528,-119.476,13.287,33.371,6.177,103.8,0.807,0.173,2.3
992,01/19/2009,grid773,34.203,34.246,-119.425,-119.373,13.415,33.385,6.095,102.75,0.89,0.3,2.15
993,01/19/2009,grid776,34.246,34.29,-120.046,-119.994,13.07,33.4,6.02,100.733,1.513,0.743,3.267
994,01/19/2009,grid783,34.246,34.29,-119.373,-119.321,13.38,33.414,6.19,104.3,2.755,1.385,1.5
995,01/19/2009,grid801,34.377,34.42,-119.839,-119.787,13.38,33.372,6.255,105.3,2.31,1.04,1.1
996,01/19/2010,grid621,33.159,33.203,-118.389,-118.338,15.875,33.493,5.71,101.2,0.35,0.085,0.0
997,01/19/2010,grid635,33.246,33.29,-118.286,-118.234,15.845,33.492,5.715,101.25,0.38,0.11,0.0
998,01/19/2010,grid661,33.377,33.42,-117.924,-117.872,15.635,33.442,5.71,100.7,0.39,0.12,0.0
999,01/19/2010,grid675,33.464,33.507,-117.82,-117.768,15.39,33.381,5.77,101.2,0.785,0.32,0.2
1000,01/19/2010,grid701,33.638,33.681,-118.131,-118.079,15.217,33.341,5.76,100.633,0.853,0.51,0.167
1001,01/19/2011,grid572,32.899,32.942,-118.959,-118.907,12.367,33.401,5.817,95.933,1.533,0.453,7.5
1002,01/19/2011,grid620,33.159,33.203,-118.441,-118.389,14.373,33.33,6.083,104.5,0.893,0.34,0.233
1003,01/19/2011,grid635,33.246,33.29,-118.286,-118.234,14.14,33.31,6.143,105.067,1.967,0.687,0.167
1004,01/19/2011,grid661,33.377,33.42,-117.924,-117.872,14.372,33.342,6.15,105.65,1.325,0.34,0.4
1005,01/19/2011,grid675,33.464,33.507,-117.82,-117.768,13.915,33.182,5.96,101.35,4.58,1.29,1.65
1006,01/19/2011,grid676,33.464,33.507,-117.768,-117.717,13.593,33.232,5.537,93.6,3.94,0.853,3.933
1007,01/19/2013,grid385,31.986,32.029,-122.426,-122.375,15.673,33.377,5.705,100.643,0.148,0.022,0.0
1008,01/19/2013,grid449,32.29,32.333,-121.754,-121.702,15.082,33.285,5.772,100.565,0.125,0.037,0.0
1009,01/19/2013,grid516,32.638,32.681,-121.081,-121.029,14.142,33.315,5.905,100.99,0.381,0.128,0.05
1010,01/19/2013,grid592,32.986,33.029,-120.356,-120.304,13.528,33.376,6.04,102.02,0.807,0.249,0.95
1011,01/19/2015,grid140,29.812,29.855,-123.617,-123.565,18.728,33.564,5.398,101.18,0.084,0.028,0.085
1012,01/19/2015,grid188,30.377,30.42,-124.031,-123.979,17.772,33.231,5.505,101.11,0.114,0.034,0.0
1013,01/19/2015,grid227,30.725,30.768,-123.358,-123.306,17.689,33.196,5.542,101.6,0.131,0.041,0.0
1014,01/19/2015,grid266,31.072,31.116,-122.685,-122.633,18.088,33.326,5.47,101.135,0.098,0.027,0.075
1015,01/19/2016,grid720,33.812,33.855,-121.857,-121.805,15.073,33.165,5.8,100.97,0.194,0.056,0.0
1016,01/19/2016,grid758,34.116,34.159,-121.184,-121.132,14.459,33.253,5.944,102.257,0.281,0.095,0.0
1017,01/19/2016,grid776,34.246,34.29,-120.046,-119.994,14.555,33.577,5.733,99.017,1.706,0.668,2.04
1018,01/19/2016,grid786,34.29,34.333,-120.822,-120.77,14.287,33.462,6.048,103.808,1.618,0.679,0.865
1019,01/19/2016,grid805,34.42,34.464,-120.563,-120.511,14.627,33.571,5.474,94.665,1.25,0.478,2.695
1020,01/19/2016,grid809,34.464,34.507,-120.511,-120.46,14.627,33.571,5.86,101.365,1.255,0.534,2.965
1021,01/19/2017,grid752,34.029,34.072,-122.944,-122.892,13.052,33.117,6.118,102.15,0.924,0.329,0.91
1022,01/19/2017,grid797,34.377,34.42,-122.271,-122.219,13.134,33.266,6.042,101.135,1.046,0.358,1.49
1023,01/19/2017,grid820,34.681,34.725,-121.598,-121.547,13.615,33.184,6.005,101.49,1.09,0.295,0.0
1024,01/19/2017,grid829,34.855,34.899,-121.236,-121.184,13.005,33.322,5.577,93.142,1.052,0.362,6.28
1025,01/19/2017,grid838,34.986,35.029,-120.925,-120.874,13.118,33.301,5.788,96.895,1.197,0.47,5.005
1026,01/19/2020,grid797,34.377,34.42,-122.271,-122.219,13.284,32.896,6.042,101.24,0.508,0.151,0.32
1027,01/19/2020,grid820,34.681,34.725,-121.598,-121.547,13.2,33.506,5.896,98.985,1.478,0.366,1.765
1028,01/19/2020,grid829,34.855,34.899,-121.236,-121.184,13.032,33.541,5.926,99.155,2.264,0.285,2.71
1029,01/19/2020,grid838,34.986,35.029,-120.925,-120.874,13.888,33.554,5.677,96.705,1.8,0.452,1.745
1030,01/19/2020,grid844,35.072,35.116,-120.822,-120.77,12.681,33.607,5.45,90.57,2.39,0.579,6.13
1031,01/19/2020,grid890,35.638,35.681,-121.288,-121.236,12.698,33.576,5.411,89.93,1.54,0.335,5.475
1032,01/19/2021,grid140,29.812,29.855,-123.617,-123.565,16.858,33.34,5.574,100.65,0.186,0.02,0.0
1033,01/19/2021,grid168,30.159,30.203,-122.944,-122.892,16.307,33.2,5.66,101.01,0.148,0.048,0.0
1034,01/19/2021,grid188,30.377,30.42,-124.031,-123.979,16.636,33.228,5.604,100.68,0.148,0.05,0.0
1035,01/19/2021,grid227,30.725,30.768,-123.358,-123.306,15.636,32.95,5.741,100.953,0.183,0.056,0.0
1036,01/20/1978,grid516,32.638,32.681,-121.081,-121.029,14.74,33.18,6.027,104.233,0.233,0.06,0.0
1037,01/20/1978,grid591,32.986,33.029,-120.408,-120.356,15.02,33.239,5.92,102.967,0.227,0.053,0.0
1038,01/20/1978,grid648,33.333,33.377,-119.683,-119.632,14.563,33.328,5.953,102.7,0.607,0.143,0.267
1039,01/20/1984,grid101,29.159,29.203,-118.7,-118.648,16.47,33.475,5.717,102.533,0.12,0.077,0.1
1040,01/20/1984,grid120,29.507,29.551,-118.079,-118.027,16.43,33.469,5.713,102.4,0.14,0.083,0.1
1041,01/20/1984,grid73,28.507,28.551,-120.046,-119.994,17.33,33.569,5.663,103.367,0.13,0.08,0.0
1042,01/20/1984,grid87,28.812,28.855,-119.373,-119.321,16.98,33.537,5.697,103.233,0.1,0.06,0.2
1043,01/20/1984,grid900,35.855,35.899,-122.375,-122.323,13.73,33.005,6.16,104.233,0.483,0.103,0.1
1044,01/20/1984,grid909,36.072,36.116,-121.909,-121.857,13.733,33.232,6.073,102.933,0.563,0.22,0.1
1045,01/20/1984,grid912,36.159,36.203,-121.754,-121.702,13.447,33.179,6.013,101.3,0.383,0.273,0.667
1046,01/20/1984,grid926,36.594,36.638,-122.426,-122.375,13.263,33.111,6.26,104.967,0.697,0.283,0.2
1047,01/20/1984,grid937,36.768,36.812,-122.064,-122.012,12.8,33.017,6.24,103.567,0.693,0.337,0.133
1048,01/20/1984,grid939,36.812,36.855,-122.012,-121.961,13.03,33.152,6.12,102.2,0.77,0.39,0.5
1049,01/20/1988,grid422,32.159,32.203,-118.907,-118.855,13.813,33.411,5.873,99.833,0.567,0.19,2.167
1050,01/20/1988,grid464,32.333,32.377,-118.596,-118.545,14.102,33.404,5.744,98.18,0.542,0.176,1.8
1051,01/20/1988,grid496,32.507,32.551,-118.234,-118.182,14.013,33.407,5.74,97.933,0.5,0.257,2.0
